DATAAREAID,FSMAKEBUYDECISIONID,SORTINGID,Type,ProductionID,Hours,Category,RouteID,NAME,PartCategory,Lvl4FSDs,Lvl1FSDs,Ops,OpsComplete,ProductPool,Cost,V_DIE_PURCHASE_COMPONENT,V_DIE_MSD_COST,V_DIE_LSD,V_DIE_MSD,V_DIE_FSD,V_DIE_COST
gmna,Make,2023,Actual,P00066746,154,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,14061.74,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066741,167.3,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,15276.163,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066736,277.2,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,25311.132,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066731,403,Initial Machining,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,36797.93,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00067555,182.2,Total,D3J350300,FTD_OTHER_V2_3-5_FSD,DASH,4.47,,1,1,V2,16636.682,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066732,314.6,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,6,6,DIE-PREP,28726.126,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066737,23.6,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,1,1,DIE-PREP,2154.916,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066747,24,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,1,1,DIE-PREP,2191.44,10007.34,53668.77,0.5,0.27,0.77,152672.17
gmna,Make,2023,Actual,P00066732,32,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,1,1,DIE-PREP,2921.92,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066742,32,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,1,1,DIE-PREP,2921.92,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00066736,140.9,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,12865.579,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066741,163.9,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,DASH,4.47,,1,1,DAS,14965.709,17280.31,62687.83,0.54,0.32,0.86,170121.79
gmna,Make,2023,Actual,P00067554,154.5,Total,D3M350100,FTD_OTHER_V1_3-5_FSD,DASH,4.47,,1,1,V1,14107.395,13852.99,78258.14,1.27,0.4,1.67,328732.1
gmna,Make,2023,Actual,P00066371,171.5,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,3,3,DIE-PREP,15659.665,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00066737,83.6,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,4.47,,3,3,DIE-PREP,7633.516,8634.08,61109.17,0.86,0.31,1.17,231160.77
gmna,Make,2023,Actual,P00066366,118,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,3,3,DIE-PREP,10774.58,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00067936,279.9,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,23388.444,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00067938,216,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,18048.96,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067871,761.4,Total,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,4,4,DAS,67540.209,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00067872,698.8,Total,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,4,4,DAS,61448.328,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067935,557.5,Total,D3M350120,FTD_OTHER_V1_5-7_FSD,REAR FLOOR,5.91,,1,1,V1,46584.7,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066767,516,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,REAR FLOOR,5.91,,6,6,DSGN,35789.76,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00066754,504,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,REAR FLOOR,5.91,,6,6,DSGN,34957.44,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066864,482,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,REAR FLOOR,5.91,,6,6,DSGN,33431.52,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00066773,480.5,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,REAR FLOOR,5.91,,6,6,DSGN,33327.48,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00066752,439.6,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,9,9,DIE-PREP,40139.876,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066771,420.2,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,10,10,DIE-PREP,38368.462,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00066765,374.6,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,10,10,DIE-PREP,34204.726,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00066757,372,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,10,10,DIE-PREP,33967.32,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00067937,325,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,27157,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00067936,279.9,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,23388.444,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00067938,216,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,18048.96,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067870,111,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,10135.41,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00067872,53.5,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,4885.085,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067937,325,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,REAR FLOOR,5.91,,1,1,V2,27157,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00067868,82.8,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,REAR FLOOR,5.91,,2,2,DD,6918.768,,,,,,
gmna,Make,2023,Actual,P00067868,1699.9,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,REAR FLOOR,5.91,,3,3,DD,142043.644,,,,,,
gmna,Make,2023,Actual,P00067868,1692.1,Iteration,D3D200421,NEW_FTD_OTHER_DD_5-7_FSD,REAR FLOOR,5.91,,2,2,DD,141391.876,,,,,,
gmna,Make,2023,Actual,P00066812,286.7,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,6,6,DIE-PREP,26178.577,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066823,20.9,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,1,1,DIE-PREP,1908.379,,199193.14,1.87,1.01,2.88,567098.71
gmna,Make,2023,Actual,P00066818,24,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,1,1,DIE-PREP,2191.44,,183450.29,1.83,0.93,2.76,543730.92
gmna,Make,2023,Actual,P00066828,40,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,1,1,DIE-PREP,3652.4,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066782,47.3,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,1,1,DIE-PREP,4318.963,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066812,78.4,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,1,1,DIE-PREP,7158.704,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066781,145.2,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,13258.212,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066827,413.6,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,34924.666,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066810,511.2,Subassembly,D3N300160,FTD_OTHER_DAS_9-11_FSD,FENDER OTR,12.5,,1,1,DAS,46649.772,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00066771,61,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,1,1,DIE-PREP,5569.91,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00066377,120,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,3,3,DIE-PREP,10957.2,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00066784,472,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,32737.92,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066825,482.5,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,33466.2,,199193.14,1.87,1.01,2.88,567098.71
gmna,Make,2023,Actual,P00066782,482.7,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,9,9,DIE-PREP,44075.337,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066820,487,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,33778.32,,183450.29,1.83,0.93,2.76,543730.92
gmna,Make,2023,Actual,P00066815,491.5,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,34090.44,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00068942,496.4,Total,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,41479.184,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066830,497.7,Total,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,FENDER OTR,12.5,,6,6,DSGN,34520.472,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00068940,562.3,Total,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,46985.788,,183450.29,1.83,0.93,2.76,543730.92
gmna,Make,2023,Actual,P00068939,589.2,Total,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,49233.552,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00068941,424,Total,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,35429.44,,199193.14,1.87,1.01,2.88,567098.71
gmna,Make,2023,Actual,P00066765,34,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,1,1,DIE-PREP,3104.54,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00066828,446.4,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,10,10,DIE-PREP,40016.784,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00066752,31,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,1,1,DIE-PREP,2830.61,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00068858,482.8,Iteration,D3D200541,NEW_FTD_FENDER_DD_10-12_FSD,FENDER OTR,12.5,,5,5,DD,40342.768,,,,,,
gmna,Make,2023,Actual,P00068941,424,V2,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,35429.44,,199193.14,1.87,1.01,2.88,567098.71
gmna,Make,2023,Actual,P00068942,496.4,V2,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,41479.184,,116705.59,1.27,0.59,1.86,366350.83
gmna,Make,2023,Actual,P00068940,562.3,V2,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,46985.788,,183450.29,1.83,0.93,2.76,543730.92
gmna,Make,2023,Actual,P00068939,589.2,V2,D3J350460,FTD_FENDER_V2_12-14_FSD,FENDER OTR,12.5,,1,1,V2,49233.552,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00068858,126.1,Iteration,D3D200541,NEW_FTD_FENDER_DD_10-12_FSD,FENDER OTR,12.5,,2,2,DD,10536.916,,,,,,
gmna,Make,2023,Actual,P00068858,6784.1,Iteration,D3D200541,NEW_FTD_FENDER_DD_10-12_FSD,FENDER OTR,12.5,,3,3,DD,566879.396,,,,,,
gmna,Make,2023,Actual,P00066757,32,Process Planning,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,1,1,DIE-PREP,2921.92,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00066417,100,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,DASH,5.2,,2,2,DIE-PREP,9131,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067091,209.9,Final Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,19363.275,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067079,208.8,Final Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,19261.8,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067092,154.4,Final Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,14243.4,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2023,Actual,P00066362,475.2,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,DASH,5.2,,6,6,DSGN,32959.872,,78340.22,1.22,0.4,1.62,319682.11
gmna,Make,2023,Actual,P00067079,506.8,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,46275.908,,96470.16,0.72,0.49,1.21,238190.91
gmna,Make,2023,Actual,P00067093,421.7,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,38505.427,,96426.47,0.77,0.49,1.25,247463.46
gmna,Make,2023,Actual,P00068858,1681.9,Iteration,D3D200541,NEW_FTD_FENDER_DD_10-12_FSD,FENDER OTR,12.5,,2,2,DD,140539.564,,,,,,
gmna,Make,2023,Actual,P00068938,1216.6,V1,D3M350260,FTD_FENDER_V1_12-14_FSD,FENDER OTR,12.5,,1,1,V1,101659.096,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00068938,1216.6,Total,D3M350260,FTD_FENDER_V1_12-14_FSD,FENDER OTR,12.5,,1,1,V1,101659.096,,123015.75,1.97,0.62,2.59,511724.18
gmna,Make,2023,Actual,P00066752,291.9,Patterns,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,6,6,DIE-PREP,26653.389,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00067867,640.3,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,58465.793,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00067871,310.6,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,28360.886,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00067872,252.9,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,23092.299,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067870,184.4,Initial Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,16837.564,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00066752,116.7,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,2,2,DIE-PREP,10655.877,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066765,84,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,3,3,DIE-PREP,7670.04,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00066757,80,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,3,3,DIE-PREP,7304.8,,77736.95,0.8,0.39,1.19,234536.03
gmna,Make,2023,Actual,P00066771,72,Foundry,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,REAR FLOOR,5.91,,3,3,DIE-PREP,6574.32,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00067867,261.5,Final Machining,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,24123.375,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00066754,504,Design,D2Y450260,FTD_OTHER_DSGN_9-11_FSD,REAR FLOOR,5.91,,6,6,DSGN,34957.44,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00067867,705,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,63286.225,,131860.81,1.75,0.67,2.42,477214.71
gmna,Make,2023,Actual,P00067871,450.8,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,39179.323,,86711.68,0.72,0.44,1.16,227841.92
gmna,Make,2023,Actual,P00067872,392.4,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,REAR FLOOR,5.91,,1,1,DAS,33470.944,,84048.93,0.71,0.43,1.14,224345.91
gmna,Make,2023,Actual,P00066812,611.2,Total,D3I450460,FTD_OTHER_DIE_PREP_9-11_FSD,FENDER OTR,12.5,,10,10,DIE-PREP,55669.172,,157066.22,1.61,0.8,2.41,475216.44
gmna,Make,2023,Actual,P00067092,342.1,Assembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,DASH,5.2,,1,1,DAS,31237.151,,76607.95,0.9,0.39,1.29,254654.96
gmna,Make,2024,Actual,P00071180,646.8,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,ROOF REINF,6.04,,1,1,V2,51750.468,,83811.32,0.9,0.43,1.33,261532.93
gmna,Make,2024,Actual,P00071188,45,Process Planning,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,1,1,DIE-PREP,3646.6,,89471.65,0.85,0.45,1.31,257970.52
gmna,Make,2024,Actual,P00071173,399,Total,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,6,6,DIE-PREP,32051.79,,85151.29,0.92,0.43,1.35,266821.92
gmna,Make,2024,Actual,P00071165,24,Process Planning,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,1,1,DIE-PREP,2005.44,,117652.14,1.45,0.6,2.05,404546.39
gmna,Make,2024,Actual,P00071173,28,Process Planning,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,1,1,DIE-PREP,2339.68,,85151.29,0.92,0.43,1.35,266821.92
gmna,Make,2024,Actual,P00071183,60.5,Process Planning,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,1,1,DIE-PREP,4940.005,,83811.32,0.9,0.43,1.33,261532.93
gmna,Make,2024,Actual,P00072839,281.3,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,ROOF REINF,6.04,,1,1,DAS,22506.813,,89471.65,0.85,0.45,1.31,257970.52
gmna,Make,2024,Actual,P00072843,494.5,Subassembly,D3N300120,FTD_OTHER_DAS_5-7_FSD,ROOF REINF,6.04,,1,1,DAS,39564.945,,117652.14,1.45,0.6,2.05,404546.39
gmna,Make,2024,Actual,P00071183,442.3,Total,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,6,6,DIE-PREP,35535.748,,83811.32,0.9,0.43,1.33,261532.93
gmna,Make,2024,Actual,P00071165,220.7,Total,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,6,6,DIE-PREP,18441.692,,117652.14,1.45,0.6,2.05,404546.39
gmna,Make,2024,Actual,P00071188,230.2,Total,D3I450420,FTD_OTHER_DIE_PREP_5-7_FSD,ROOF REINF,6.04,,6,6,DIE-PREP,19121.912,,89471.65,0.85,0.45,1.31,257970.52
gmna,Make,2024,Actual,P00071184,306,Total,D2Y450220,FTD_OTHER_DSGN_5-7_FSD,ROOF REINF,6.04,,6,6,DSGN,23136.66,,83811.32,0.9,0.43,1.33,261532.93
gmna,Make,2024,Actual,P00071170,306.7,Total,D3J350320,FTD_OTHER_V2_5-7_FSD,ROOF REINF,6.04,,1,1,V2,24539.067,,85151.29,0.92,0.43,1.35,266821.92
gmna,Make,2024,Actual,P00071189,312,Total,D2Y450220,FTD_OTHER_DSGN_5-7_FSD,ROOF REINF,6.04,,6,6,DSGN,23590.32,,89471.65,0.85,0.45,1.31,257970.52
gmna,Make,2024,Actual,P00071166,320,Total,D2Y450220,FTD_OTHER_DSGN_5-7_FSD,ROOF REINF,6.04,,6,6,DSGN,24195.2,,117652.14,1.45,0.6,2.05,404546.39
gmna,Make,2024,Actual,P00071174,337.5,Total,D2Y450220,FTD_OTHER_DSGN_5-7_FSD,ROOF REINF,6.04,,6,6,DSGN,25518.375,,85151.29,0.92,0.43,1.35,266821.92
gmna,Make,2024,Actual,P00068333,1530.6,Total,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,4,4,DAS,127896.936,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00071170,306.7,V2,D3J350320,FTD_OTHER_V2_5-7_FSD,ROOF REINF,6.04,,1,1,V2,24539.067,,85151.29,0.92,0.43,1.35,266821.92
gmna,Make,2024,Actual,P00068331,505.7,Design,D2Y450280,FTD_OTHER_DSGN_11-14_FSD,DOOR OTR,5.72,,6,6,DSGN,37075.352,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068336,506,Design,D2Y450280,FTD_OTHER_DSGN_11-14_FSD,DOOR OTR,5.72,,6,6,DSGN,37271.16,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068328,305.5,Final Machining,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,25527.58,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068333,327.1,Final Machining,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,27332.476,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068329,277.3,Foundry,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,3,3,DIE-PREP,23171.188,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068328,415.3,Initial Machining,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,34702.468,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068333,600.1,Initial Machining,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,50144.356,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068329,308,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,6,6,DIE-PREP,25736.48,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068334,341,Patterns,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,6,6,DIE-PREP,28493.96,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068334,47.9,Process Planning,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,1,1,DIE-PREP,4002.524,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068329,56,Process Planning,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,1,1,DIE-PREP,4679.36,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068333,233.3,Subassembly,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,19494.548,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068328,313.2,Subassembly,D3N300180,FTD_OTHER_DAS_11-14_FSD,DOOR OTR,5.72,,1,1,DAS,26170.992,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068334,388.9,Total,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,10,10,DIE-PREP,32496.484,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068331,505.7,Total,D2Y450280,FTD_OTHER_DSGN_11-14_FSD,DOOR OTR,5.72,,6,6,DSGN,37075.352,,134249.65,2.08,0.68,2.76,544318.47
gmna,Make,2024,Actual,P00068336,506,Total,D2Y450280,FTD_OTHER_DSGN_11-14_FSD,DOOR OTR,5.72,,6,6,DSGN,37271.16,,232385.72,1.78,1.18,2.96,583341.04
gmna,Make,2024,Actual,P00068329,641.3,Total,D3I450480,FTD_OTHER_DIE_PREP_11-14_FSD,DOOR OTR,5.72,,10,10,DIE-PREP,53587.028,,134249.65,2.08,0.68,2.76,544318.47
